Minutes,Hours,Temperature,Well,OD_reading,Isolate,MIC,Conc_ppm,Condition,Avg,reps
1340,22.33333333333333,37,E112,0.09453333333333332,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1350,22.5,37,E112,0.09499999999999999,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1360,22.66666666666667,37,E112,0.09596666666666666,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1370,22.83333333333333,37,E112,0.09666666666666668,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1380,23,37,E112,0.09713333333333334,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1390,23.16666666666667,37,E112,0.09776666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1400,23.33333333333333,37,E112,0.09923333333333334,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1410,23.5,37,E112,0.1002666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1420,23.66666666666667,37,E112,0.1007666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1430,23.83333333333333,37,E112,0.1020666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1440,24,37,E112,0.1027333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1450,24.16666666666667,37,E112,0.1032666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1460,24.33333333333333,37,E112,0.1039666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1470,24.5,37,E112,0.1051666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1480,24.66666666666667,37,E112,0.106,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1490,24.83333333333333,37,E112,0.1067333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1500,25,37,E112,0.1075333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1510,25.16666666666667,37,E112,0.1083333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1520,25.33333333333333,37,E112,0.1096666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1530,25.5,37,E112,0.1103,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1540,25.66666666666667,37,E112,0.1105666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1550,25.83333333333333,37,E112,0.1117,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1560,26,37,E112,0.1123666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1570,26.16666666666667,37,E112,0.1131333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1580,26.33333333333333,37,E112,0.1139666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1590,26.5,37,E112,0.1139333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1600,26.66666666666667,37,E112,0.1146,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1610,26.83333333333333,37,E112,0.1149333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1620,27,37,E112,0.1153333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1630,27.16666666666667,37,E112,0.1159666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1640,27.33333333333333,37,E112,0.1166,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1650,27.5,37,E112,0.1169333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1660,27.66666666666667,37,E112,0.1171666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1670,27.83333333333333,37,E112,0.1174333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1680,28,37,E112,0.1175666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1690,28.16666666666667,37,E112,0.1183333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1700,28.33333333333333,37,E112,0.1186,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1710,28.5,37,E112,0.1186666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1720,28.66666666666667,37,E112,0.1187666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1730,28.83333333333333,37,E112,0.1192666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1740,29,37,E112,0.119,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1750,29.16666666666667,37,E112,0.1194,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1760,29.33333333333333,37,E112,0.1201666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1770,29.5,37,E112,0.1202,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1780,29.66666666666667,37,E112,0.1205,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1790,29.83333333333333,37,E112,0.1203666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1800,30,37,E112,0.1205666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1810,30.16666666666667,37,E112,0.1208666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1820,30.33333333333333,37,E112,0.1209,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1830,30.5,37,E112,0.1211,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1840,30.66666666666667,37,E112,0.1210333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1850,30.83333333333333,37,E112,0.12133333333333329,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1860,31,37,E112,0.1210666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1870,31.16666666666667,37,E112,0.1216,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1880,31.33333333333333,37,E112,0.1222,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1890,31.5,37,E112,0.1222,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1900,31.66666666666667,37,E112,0.122,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1910,31.83333333333333,37,E112,0.1221666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1920,32,37,E112,0.1216333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1930,32.16666666666666,37,E112,0.1226333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1940,32.33333333333334,37,E112,0.1228333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1950,32.5,37,E112,0.1227666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1960,32.66666666666666,37,E112,0.1224333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1970,32.83333333333334,37,E112,0.1223666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1980,33,37,E112,0.1231,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
1990,33.16666666666666,37,E112,0.1228666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2000,33.33333333333334,37,E112,0.1232,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2010,33.5,37,E112,0.1233333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2020,33.66666666666666,37,E112,0.1232333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2030,33.83333333333334,37,E112,0.1236,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2040,34,37,E112,0.1235666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2050,34.16666666666666,37,E112,0.124,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2060,34.33333333333334,37,E112,0.1234666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2070,34.5,37,E112,0.1240333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2080,34.66666666666666,37,E112,0.1241,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2090,34.83333333333334,37,E112,0.1241666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2100,35,37,E112,0.1243666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2110,35.16666666666666,37,E112,0.1247333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2120,35.33333333333334,37,E112,0.1243666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2130,35.5,37,E112,0.1244333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2140,35.66666666666666,37,E112,0.1246333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2150,35.83333333333334,37,E112,0.1251333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2160,36,37,E112,0.1244,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2170,36.16666666666666,37,E112,0.1248333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2180,36.33333333333334,37,E112,0.1252666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2190,36.5,37,E112,0.1254,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2200,36.66666666666666,37,E112,0.1251,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2210,36.83333333333334,37,E112,0.1256666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2220,37,37,E112,0.1250333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2230,37.16666666666666,37,E112,0.1256666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2240,37.33333333333334,37,E112,0.1253333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2250,37.5,37,E112,0.1257333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2260,37.66666666666666,37,E112,0.1255666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2270,37.83333333333334,37,E112,0.1259333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2280,38,37,E112,0.1258666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2290,38.16666666666666,37,E112,0.1258,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2300,38.33333333333334,37,E112,0.1258,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2310,38.5,37,E112,0.1261333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2320,38.66666666666666,37,E112,0.1257666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2330,38.83333333333334,37,E112,0.1263333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2340,39,37,E112,0.1257,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2350,39.16666666666666,37,E112,0.1262333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2360,39.33333333333334,37,E112,0.1263,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2370,39.5,37,E112,0.126,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2380,39.66666666666666,37,E112,0.1261,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2390,39.83333333333334,37,E112,0.1259,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2400,40,37,E112,0.1262333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2410,40.16666666666666,37,E112,0.1265666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2420,40.33333333333334,37,E112,0.1262666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2430,40.5,37,E112,0.1263,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2440,40.66666666666666,37,E112,0.1265,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2450,40.83333333333334,37,E112,0.1261333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2460,41,37,E112,0.1262666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2470,41.16666666666666,37,E112,0.1261666666666666,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2480,41.33333333333334,37,E112,0.1262,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2490,41.5,37,E112,0.1263666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2500,41.66666666666666,37,E112,0.1262333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2510,41.83333333333334,37,E112,0.1266,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2520,42,37,E112,0.1267,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2530,42.16666666666666,37,E112,0.1264333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2540,42.33333333333334,37,E112,0.1265333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2550,42.5,37,E112,0.1266,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2560,42.66666666666666,37,E112,0.1263333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2570,42.83333333333334,37,E112,0.1265,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2580,43,37,E112,0.1262666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2590,43.16666666666666,37,E112,0.1263,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2600,43.33333333333334,37,E112,0.1264333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2610,43.5,37,E112,0.1266333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2620,43.66666666666666,37,E112,0.1266333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2630,43.83333333333334,37,E112,0.1264,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2640,44,37,E112,0.1262,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2650,44.16666666666666,37,E112,0.1264666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2660,44.33333333333334,37,E112,0.1264,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2670,44.5,37,E112,0.1261666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2680,44.66666666666666,37,E112,0.1267666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2690,44.83333333333334,37,E112,0.1263,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2700,45,37,E112,0.1264333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2710,45.16666666666666,37,E112,0.1263666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2720,45.33333333333334,37,E112,0.1267666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2730,45.5,37,E112,0.1266666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2740,45.66666666666666,37,E112,0.1266333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2750,45.83333333333334,37,E112,0.1265333333333334,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2760,46,37,E112,0.1267333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2770,46.16666666666666,37,E112,0.1264,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2780,46.33333333333334,37,E112,0.1266333333333333,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2790,46.5,37,E112,0.1266,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2800,46.66666666666666,37,E112,0.1264666666666666,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2810,46.83333333333334,37,E112,0.1265666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2820,47,37,E112,0.1263,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2830,47.16666666666666,37,E112,0.1265,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2840,47.33333333333334,37,E112,0.1267666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
2850,47.5,37,E112,0.1264666666666667,WRLP95,MIC 1 ppm,0.5,test,TRUE,NA
0,0,35,F123,0.07366666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
10,0.1666666666666667,37,F123,0.0737,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
20,0.3333333333333333,37,F123,0.07353333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
30,0.5,37,F123,0.07423333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
40,0.6666666666666666,37,F123,0.07373333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
50,0.8333333333333334,37,F123,0.07356666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
60,1,37,F123,0.07363333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
70,1.166666666666667,37,F123,0.07283333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
80,1.333333333333333,37,F123,0.07346666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
90,1.5,37,F123,0.0741,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
100,1.666666666666667,37,F123,0.07386666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
110,1.833333333333333,37,F123,0.0727,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
120,2,37,F123,0.07386666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
130,2.166666666666667,37,F123,0.074,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
140,2.333333333333333,37,F123,0.07336666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
150,2.5,37,F123,0.07363333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
160,2.666666666666667,37,F123,0.0736,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
170,2.833333333333333,37,F123,0.07229999999999999,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
180,3,37,F123,0.07376666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
190,3.166666666666667,37,F123,0.0745,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
200,3.333333333333333,37,F123,0.07463333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
210,3.5,37,F123,0.07413333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
220,3.666666666666667,37,F123,0.0741,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
230,3.833333333333333,37,F123,0.07329999999999999,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
240,4,37,F123,0.07413333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
250,4.166666666666667,37,F123,0.0725,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
260,4.333333333333333,37,F123,0.0742,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
270,4.5,37,F123,0.07396666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
280,4.666666666666667,37,F123,0.07466666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
290,4.833333333333333,37,F123,0.07436666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
300,5,37,F123,0.07476666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
310,5.166666666666667,37,F123,0.07483333333333335,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
320,5.333333333333333,37,F123,0.0737,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
330,5.5,37,F123,0.07586666666666665,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
340,5.666666666666667,37,F123,0.07436666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
350,5.833333333333333,37,F123,0.07403333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
360,6,37,F123,0.07436666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
370,6.166666666666667,37,F123,0.07553333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
380,6.333333333333333,37,F123,0.0747,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
390,6.5,37,F123,0.07436666666666665,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
400,6.666666666666667,37,F123,0.07540000000000001,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
410,6.833333333333333,37,F123,0.07476666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
420,7,37,F123,0.07413333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
430,7.166666666666667,37,F123,0.07516666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
440,7.333333333333333,37,F123,0.0754,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
450,7.5,37,F123,0.07483333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
460,7.666666666666667,37,F123,0.07436666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
470,7.833333333333333,37,F123,0.07543333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
480,8,37,F123,0.07403333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
490,8.166666666666666,37,F123,0.07466666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
500,8.333333333333334,37,F123,0.07503333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
510,8.5,37,F123,0.07453333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
520,8.666666666666666,37,F123,0.07526666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
530,8.833333333333334,37,F123,0.07513333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
540,9,37,F123,0.07603333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
550,9.166666666666666,37,F123,0.07543333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
560,9.333333333333334,37,F123,0.0754,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
570,9.5,37,F123,0.07536666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
580,9.666666666666666,37,F123,0.076,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
590,9.833333333333334,37,F123,0.07573333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
600,10,37,F123,0.07609999999999999,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
610,10.16666666666667,37,F123,0.07473333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
620,10.33333333333333,37,F123,0.07563333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
630,10.5,37,F123,0.07483333333333335,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
640,10.66666666666667,37,F123,0.0755,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
650,10.83333333333333,37,F123,0.07509999999999999,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
660,11,37,F123,0.07503333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
670,11.16666666666667,37,F123,0.07490000000000001,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
680,11.33333333333333,37,F123,0.0759,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
690,11.5,37,F123,0.07563333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
700,11.66666666666667,37,F123,0.07506666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
710,11.83333333333333,37,F123,0.0747,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
720,12,37,F123,0.0747,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
730,12.16666666666667,37,F123,0.07566666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
740,12.33333333333333,37,F123,0.0746,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
750,12.5,37,F123,0.07523333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
760,12.66666666666667,37,F123,0.07450000000000001,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
770,12.83333333333333,37,F123,0.07476666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
780,13,37,F123,0.0762,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
790,13.16666666666667,37,F123,0.07373333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
800,13.33333333333333,37,F123,0.07443333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
810,13.5,37,F123,0.0745,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
820,13.66666666666667,37,F123,0.07476666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
830,13.83333333333333,37,F123,0.07466666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
840,14,37,F123,0.07510000000000001,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
850,14.16666666666667,37,F123,0.07403333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
860,14.33333333333333,37,F123,0.07456666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
870,14.5,37,F123,0.07476666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
880,14.66666666666667,37,F123,0.07536666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
890,14.83333333333333,37,F123,0.07416666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
900,15,37,F123,0.07453333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
910,15.16666666666667,37,F123,0.07456666666666667,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
920,15.33333333333333,37,F123,0.07506666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
930,15.5,37,F123,0.0741,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
940,15.66666666666667,37,F123,0.07403333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
950,15.83333333333333,37,F123,0.07513333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
960,16,37,F123,0.0746,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
970,16.16666666666667,37,F123,0.07486666666666668,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
980,16.33333333333333,37,F123,0.07486666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
990,16.5,37,F123,0.07490000000000001,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1000,16.66666666666667,37,F123,0.0745,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1010,16.83333333333333,37,F123,0.07503333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1020,17,37,F123,0.07463333333333333,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1030,17.16666666666667,37,F123,0.0736,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1040,17.33333333333333,37,F123,0.07479999999999999,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1050,17.5,37,F123,0.07443333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1060,17.66666666666667,37,F123,0.07483333333333334,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
1070,17.83333333333333,37,F123,0.07456666666666666,WRLP17,MIC ≤0.5 ppm,0.25,test,TRUE,NA
