Minutes,Hours,Temperature,Well,OD_reading,Isolate,CadGene,Conc,Salt,Rep
1210,20,28.5,G4,0.1775,EGDe,cadA3,40,CdCl2,Rep2
1220,20,28.5,G4,0.1788,EGDe,cadA3,40,CdCl2,Rep2
1230,20,28.5,G4,0.1807,EGDe,cadA3,40,CdCl2,Rep2
1240,20,28.5,G4,0.1826,EGDe,cadA3,40,CdCl2,Rep2
1250,20,28.5,G4,0.1838,EGDe,cadA3,40,CdCl2,Rep2
1260,21,28.5,G4,0.1857,EGDe,cadA3,40,CdCl2,Rep2
1270,21,28.5,G4,0.1867,EGDe,cadA3,40,CdCl2,Rep2
1280,21,28.5,G4,0.1879,EGDe,cadA3,40,CdCl2,Rep2
1290,21,28.5,G4,0.1879,EGDe,cadA3,40,CdCl2,Rep2
1300,21,28.5,G4,0.1884,EGDe,cadA3,40,CdCl2,Rep2
1310,21,28.5,G4,0.1893,EGDe,cadA3,40,CdCl2,Rep2
1320,22,28.5,G4,0.1896,EGDe,cadA3,40,CdCl2,Rep2
1330,22,28.5,G4,0.1898,EGDe,cadA3,40,CdCl2,Rep2
1340,22,28.5,G4,0.1897,EGDe,cadA3,40,CdCl2,Rep2
1350,22,28.5,G4,0.1906,EGDe,cadA3,40,CdCl2,Rep2
1360,22,28.5,G4,0.191,EGDe,cadA3,40,CdCl2,Rep2
1370,22,28.5,G4,0.1909,EGDe,cadA3,40,CdCl2,Rep2
1380,23,28.5,G4,0.1915,EGDe,cadA3,40,CdCl2,Rep2
1390,23,28.5,G4,0.1919,EGDe,cadA3,40,CdCl2,Rep2
1400,23,28.5,G4,0.1919,EGDe,cadA3,40,CdCl2,Rep2
1410,23,28.5,G4,0.1924,EGDe,cadA3,40,CdCl2,Rep2
0,0,29.5,G5,0.0699,ScottA,cadA4,40,CdCl2,Rep2
10,0,29,G5,0.0696,ScottA,cadA4,40,CdCl2,Rep2
20,0,29,G5,0.0695,ScottA,cadA4,40,CdCl2,Rep2
30,0,29,G5,0.07,ScottA,cadA4,40,CdCl2,Rep2
40,0,29.5,G5,0.0701,ScottA,cadA4,40,CdCl2,Rep2
50,0,29.5,G5,0.0704,ScottA,cadA4,40,CdCl2,Rep2
60,1,29.5,G5,0.0704,ScottA,cadA4,40,CdCl2,Rep2
70,1,29.5,G5,0.0701,ScottA,cadA4,40,CdCl2,Rep2
80,1,29.5,G5,0.0704,ScottA,cadA4,40,CdCl2,Rep2
90,1,29.5,G5,0.07,ScottA,cadA4,40,CdCl2,Rep2
100,1,29.5,G5,0.0697,ScottA,cadA4,40,CdCl2,Rep2
110,1,29.5,G5,0.07,ScottA,cadA4,40,CdCl2,Rep2
120,2,29.5,G5,0.0707,ScottA,cadA4,40,CdCl2,Rep2
130,2,29.5,G5,0.0697,ScottA,cadA4,40,CdCl2,Rep2
140,2,29.5,G5,0.0706,ScottA,cadA4,40,CdCl2,Rep2
150,2,29.5,G5,0.0703,ScottA,cadA4,40,CdCl2,Rep2
160,2,29.5,G5,0.0701,ScottA,cadA4,40,CdCl2,Rep2
170,2,29.5,G5,0.0694,ScottA,cadA4,40,CdCl2,Rep2
180,3,29.5,G5,0.0704,ScottA,cadA4,40,CdCl2,Rep2
190,3,29.5,G5,0.0699,ScottA,cadA4,40,CdCl2,Rep2
200,3,29.5,G5,0.0702,ScottA,cadA4,40,CdCl2,Rep2
210,3,29.5,G5,0.0698,ScottA,cadA4,40,CdCl2,Rep2
220,3,29.5,G5,0.0707,ScottA,cadA4,40,CdCl2,Rep2
230,3,29.5,G5,0.0696,ScottA,cadA4,40,CdCl2,Rep2
240,4,29.5,G5,0.0703,ScottA,cadA4,40,CdCl2,Rep2
250,4,29.5,G5,0.0701,ScottA,cadA4,40,CdCl2,Rep2
260,4,29.5,G5,0.0709,ScottA,cadA4,40,CdCl2,Rep2
270,4,29.5,G5,0.0708,ScottA,cadA4,40,CdCl2,Rep2
280,4,29.5,G5,0.0705,ScottA,cadA4,40,CdCl2,Rep2
290,4,29.5,G5,0.0709,ScottA,cadA4,40,CdCl2,Rep2
300,5,29,G5,0.071,ScottA,cadA4,40,CdCl2,Rep2
310,5,29,G5,0.0707,ScottA,cadA4,40,CdCl2,Rep2
320,5,29,G5,0.0704,ScottA,cadA4,40,CdCl2,Rep2
330,5,29,G5,0.0712,ScottA,cadA4,40,CdCl2,Rep2
340,5,29,G5,0.0711,ScottA,cadA4,40,CdCl2,Rep2
350,5,29,G5,0.0716,ScottA,cadA4,40,CdCl2,Rep2
360,6,29,G5,0.0711,ScottA,cadA4,40,CdCl2,Rep2
370,6,29,G5,0.0718,ScottA,cadA4,40,CdCl2,Rep2
380,6,29,G5,0.0716,ScottA,cadA4,40,CdCl2,Rep2
390,6,29,G5,0.0713,ScottA,cadA4,40,CdCl2,Rep2
400,6,29,G5,0.0718,ScottA,cadA4,40,CdCl2,Rep2
410,6,29,G5,0.0722,ScottA,cadA4,40,CdCl2,Rep2
420,7,29,G5,0.0727,ScottA,cadA4,40,CdCl2,Rep2
430,7,29,G5,0.0734,ScottA,cadA4,40,CdCl2,Rep2
440,7,29,G5,0.0741,ScottA,cadA4,40,CdCl2,Rep2
450,7,29,G5,0.074,ScottA,cadA4,40,CdCl2,Rep2
460,7,29,G5,0.0743,ScottA,cadA4,40,CdCl2,Rep2
470,7,29,G5,0.0751,ScottA,cadA4,40,CdCl2,Rep2
480,8,29,G5,0.0755,ScottA,cadA4,40,CdCl2,Rep2
490,8,29,G5,0.0768,ScottA,cadA4,40,CdCl2,Rep2
500,8,29,G5,0.0771,ScottA,cadA4,40,CdCl2,Rep2
510,8,29,G5,0.0785,ScottA,cadA4,40,CdCl2,Rep2
520,8,29,G5,0.0792,ScottA,cadA4,40,CdCl2,Rep2
530,8,29,G5,0.0808,ScottA,cadA4,40,CdCl2,Rep2
540,9,29,G5,0.0821,ScottA,cadA4,40,CdCl2,Rep2
550,9,29,G5,0.0842,ScottA,cadA4,40,CdCl2,Rep2
560,9,29,G5,0.0869,ScottA,cadA4,40,CdCl2,Rep2
570,9,29,G5,0.09,ScottA,cadA4,40,CdCl2,Rep2
580,9,29,G5,0.0909,ScottA,cadA4,40,CdCl2,Rep2
590,9,29,G5,0.0925,ScottA,cadA4,40,CdCl2,Rep2
600,10,29,G5,0.0939,ScottA,cadA4,40,CdCl2,Rep2
610,10,29,G5,0.0968,ScottA,cadA4,40,CdCl2,Rep2
620,10,29,G5,0.1004,ScottA,cadA4,40,CdCl2,Rep2
630,10,29,G5,0.1039,ScottA,cadA4,40,CdCl2,Rep2
640,10,29,G5,0.107,ScottA,cadA4,40,CdCl2,Rep2
650,10,29,G5,0.1115,ScottA,cadA4,40,CdCl2,Rep2
660,11,29,G5,0.1149,ScottA,cadA4,40,CdCl2,Rep2
670,11,29,G5,0.1178,ScottA,cadA4,40,CdCl2,Rep2
680,11,29,G5,0.1202,ScottA,cadA4,40,CdCl2,Rep2
690,11,29,G5,0.1235,ScottA,cadA4,40,CdCl2,Rep2
700,11,29,G5,0.125,ScottA,cadA4,40,CdCl2,Rep2
710,11,29,G5,0.1267,ScottA,cadA4,40,CdCl2,Rep2
720,12,29,G5,0.1288,ScottA,cadA4,40,CdCl2,Rep2
730,12,29,G5,0.1313,ScottA,cadA4,40,CdCl2,Rep2
740,12,29,G5,0.1334,ScottA,cadA4,40,CdCl2,Rep2
750,12,29,G5,0.1371,ScottA,cadA4,40,CdCl2,Rep2
760,12,29,G5,0.1404,ScottA,cadA4,40,CdCl2,Rep2
770,12,29,G5,0.1429,ScottA,cadA4,40,CdCl2,Rep2
780,13,29,G5,0.1446,ScottA,cadA4,40,CdCl2,Rep2
790,13,29,G5,0.1482,ScottA,cadA4,40,CdCl2,Rep2
800,13,29,G5,0.1495,ScottA,cadA4,40,CdCl2,Rep2
810,13,29,G5,0.1502,ScottA,cadA4,40,CdCl2,Rep2
820,13,28.5,G5,0.155,ScottA,cadA4,40,CdCl2,Rep2
830,13,28.5,G5,0.1567,ScottA,cadA4,40,CdCl2,Rep2
840,14,28.5,G5,0.1576,ScottA,cadA4,40,CdCl2,Rep2
850,14,28.5,G5,0.1588,ScottA,cadA4,40,CdCl2,Rep2
860,14,28.5,G5,0.16,ScottA,cadA4,40,CdCl2,Rep2
870,14,28.5,G5,0.1618,ScottA,cadA4,40,CdCl2,Rep2
880,14,28.5,G5,0.1632,ScottA,cadA4,40,CdCl2,Rep2
890,14,28.5,G5,0.1648,ScottA,cadA4,40,CdCl2,Rep2
900,15,28.5,G5,0.1647,ScottA,cadA4,40,CdCl2,Rep2
910,15,28.5,G5,0.1664,ScottA,cadA4,40,CdCl2,Rep2
920,15,28.5,G5,0.1661,ScottA,cadA4,40,CdCl2,Rep2
930,15,28.5,G5,0.1665,ScottA,cadA4,40,CdCl2,Rep2
940,15,28.5,G5,0.1676,ScottA,cadA4,40,CdCl2,Rep2
950,15,28.5,G5,0.1676,ScottA,cadA4,40,CdCl2,Rep2
960,16,28.5,G5,0.1681,ScottA,cadA4,40,CdCl2,Rep2
970,16,28.5,G5,0.1683,ScottA,cadA4,40,CdCl2,Rep2
980,16,28.5,G5,0.1688,ScottA,cadA4,40,CdCl2,Rep2
990,16,28.5,G5,0.169,ScottA,cadA4,40,CdCl2,Rep2
1000,16,28.5,G5,0.1691,ScottA,cadA4,40,CdCl2,Rep2
1010,16,28.5,G5,0.1696,ScottA,cadA4,40,CdCl2,Rep2
1020,17,28.5,G5,0.1697,ScottA,cadA4,40,CdCl2,Rep2
1030,17,28.5,G5,0.17,ScottA,cadA4,40,CdCl2,Rep2
1040,17,28.5,G5,0.1704,ScottA,cadA4,40,CdCl2,Rep2
1050,17,28.5,G5,0.1716,ScottA,cadA4,40,CdCl2,Rep2
1060,17,28.5,G5,0.1712,ScottA,cadA4,40,CdCl2,Rep2
1070,17,28.5,G5,0.1719,ScottA,cadA4,40,CdCl2,Rep2
1080,18,28.5,G5,0.1725,ScottA,cadA4,40,CdCl2,Rep2
1090,18,28.5,G5,0.1735,ScottA,cadA4,40,CdCl2,Rep2
1100,18,28.5,G5,0.174,ScottA,cadA4,40,CdCl2,Rep2
1110,18,28.5,G5,0.1755,ScottA,cadA4,40,CdCl2,Rep2
1120,18,28.5,G5,0.1756,ScottA,cadA4,40,CdCl2,Rep2
1130,18,28.5,G5,0.1771,ScottA,cadA4,40,CdCl2,Rep2
1140,19,28.5,G5,0.1785,ScottA,cadA4,40,CdCl2,Rep2
1150,19,28.5,G5,0.1788,ScottA,cadA4,40,CdCl2,Rep2
1160,19,28.5,G5,0.1809,ScottA,cadA4,40,CdCl2,Rep2
1170,19,28.5,G5,0.1809,ScottA,cadA4,40,CdCl2,Rep2
1180,19,28.5,G5,0.1826,ScottA,cadA4,40,CdCl2,Rep2
1190,19,28.5,G5,0.1827,ScottA,cadA4,40,CdCl2,Rep2
1200,20,28.5,G5,0.1846,ScottA,cadA4,40,CdCl2,Rep2
1210,20,28.5,G5,0.1845,ScottA,cadA4,40,CdCl2,Rep2
1220,20,28.5,G5,0.1861,ScottA,cadA4,40,CdCl2,Rep2
1230,20,28.5,G5,0.187,ScottA,cadA4,40,CdCl2,Rep2
1240,20,28.5,G5,0.1876,ScottA,cadA4,40,CdCl2,Rep2
1250,20,28.5,G5,0.1865,ScottA,cadA4,40,CdCl2,Rep2
1260,21,28.5,G5,0.1878,ScottA,cadA4,40,CdCl2,Rep2
1270,21,28.5,G5,0.1878,ScottA,cadA4,40,CdCl2,Rep2
1280,21,28.5,G5,0.1892,ScottA,cadA4,40,CdCl2,Rep2
1290,21,28.5,G5,0.1889,ScottA,cadA4,40,CdCl2,Rep2
1300,21,28.5,G5,0.1893,ScottA,cadA4,40,CdCl2,Rep2
1310,21,28.5,G5,0.1896,ScottA,cadA4,40,CdCl2,Rep2
1320,22,28.5,G5,0.1889,ScottA,cadA4,40,CdCl2,Rep2
1330,22,28.5,G5,0.1895,ScottA,cadA4,40,CdCl2,Rep2
1340,22,28.5,G5,0.1896,ScottA,cadA4,40,CdCl2,Rep2
1350,22,28.5,G5,0.1892,ScottA,cadA4,40,CdCl2,Rep2
1360,22,28.5,G5,0.1894,ScottA,cadA4,40,CdCl2,Rep2
1370,22,28.5,G5,0.1882,ScottA,cadA4,40,CdCl2,Rep2
1380,23,28.5,G5,0.1878,ScottA,cadA4,40,CdCl2,Rep2
1390,23,28.5,G5,0.1879,ScottA,cadA4,40,CdCl2,Rep2
1400,23,28.5,G5,0.1882,ScottA,cadA4,40,CdCl2,Rep2
1410,23,28.5,G5,0.1884,ScottA,cadA4,40,CdCl2,Rep2
0,0,29.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
10,0,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
20,0,29,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
30,0,29,G7,0.07,WRLP92,none,40,CdSO4,Rep2
40,0,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
50,0,29.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
60,1,29.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
70,1,29.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
80,1,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
90,1,29.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
100,1,29.5,G7,0.071,WRLP92,none,40,CdSO4,Rep2
110,1,29.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
120,2,29.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
130,2,29.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
140,2,29.5,G7,0.0698,WRLP92,none,40,CdSO4,Rep2
150,2,29.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
160,2,29.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
170,2,29.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
180,3,29.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
190,3,29.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
200,3,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
210,3,29.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
220,3,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
230,3,29.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
240,4,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
250,4,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
260,4,29.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
270,4,29.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
280,4,29.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
290,4,29.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
300,5,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
310,5,29,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
320,5,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
330,5,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
340,5,29,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
350,5,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
360,6,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
370,6,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
380,6,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
390,6,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
400,6,29,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
410,6,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
420,7,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
430,7,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
440,7,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
450,7,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
460,7,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
470,7,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
480,8,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
490,8,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
500,8,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
510,8,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
520,8,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
530,8,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
540,9,29,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
550,9,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
560,9,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
570,9,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
580,9,29,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
590,9,29,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
600,10,29,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
610,10,29,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
620,10,29,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
630,10,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
640,10,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
650,10,29,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
660,11,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
670,11,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
680,11,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
690,11,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
700,11,29,G7,0.0711,WRLP92,none,40,CdSO4,Rep2
710,11,29,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
720,12,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
730,12,29,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
740,12,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
750,12,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
760,12,29,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
770,12,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
780,13,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
790,13,29,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
800,13,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
810,13,29,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
820,13,28.5,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
830,13,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
840,14,28.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
850,14,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
860,14,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
870,14,28.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
880,14,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
890,14,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
900,15,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
910,15,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
920,15,28.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
930,15,28.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
940,15,28.5,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
950,15,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
960,16,28.5,G7,0.071,WRLP92,none,40,CdSO4,Rep2
970,16,28.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
980,16,28.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
990,16,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
1000,16,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1010,16,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
1020,17,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
1030,17,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1040,17,28.5,G7,0.071,WRLP92,none,40,CdSO4,Rep2
1050,17,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
1060,17,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1070,17,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
1080,18,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
1090,18,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
1100,18,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
1110,18,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1120,18,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1130,18,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
1140,19,28.5,G7,0.0705,WRLP92,none,40,CdSO4,Rep2
1150,19,28.5,G7,0.0703,WRLP92,none,40,CdSO4,Rep2
1160,19,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1170,19,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1180,19,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1190,19,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1200,20,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
1210,20,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1220,20,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
1230,20,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
1240,20,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1250,20,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1260,21,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1270,21,28.5,G7,0.071,WRLP92,none,40,CdSO4,Rep2
1280,21,28.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
1290,21,28.5,G7,0.0702,WRLP92,none,40,CdSO4,Rep2
1300,21,28.5,G7,0.0706,WRLP92,none,40,CdSO4,Rep2
1310,21,28.5,G7,0.0711,WRLP92,none,40,CdSO4,Rep2
1320,22,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
1330,22,28.5,G7,0.0704,WRLP92,none,40,CdSO4,Rep2
1340,22,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1350,22,28.5,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
1360,22,28.5,G7,0.0707,WRLP92,none,40,CdSO4,Rep2
1370,22,28.5,G7,0.071,WRLP92,none,40,CdSO4,Rep2
1380,23,28.5,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
1390,23,28.5,G7,0.0709,WRLP92,none,40,CdSO4,Rep2
1400,23,28.5,G7,0.0701,WRLP92,none,40,CdSO4,Rep2
1410,23,28.5,G7,0.0708,WRLP92,none,40,CdSO4,Rep2
0,0,29.5,G8,0.0707,WRLP46,cadA1,40,CdSO4,Rep2
10,0,29,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
20,0,29,G8,0.0708,WRLP46,cadA1,40,CdSO4,Rep2
30,0,29,G8,0.0705,WRLP46,cadA1,40,CdSO4,Rep2
40,0,29.5,G8,0.0711,WRLP46,cadA1,40,CdSO4,Rep2
50,0,29.5,G8,0.0705,WRLP46,cadA1,40,CdSO4,Rep2
60,1,29.5,G8,0.0708,WRLP46,cadA1,40,CdSO4,Rep2
70,1,29.5,G8,0.0703,WRLP46,cadA1,40,CdSO4,Rep2
80,1,29.5,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
90,1,29.5,G8,0.0702,WRLP46,cadA1,40,CdSO4,Rep2
100,1,29.5,G8,0.0711,WRLP46,cadA1,40,CdSO4,Rep2
110,1,29.5,G8,0.0709,WRLP46,cadA1,40,CdSO4,Rep2
120,2,29.5,G8,0.0709,WRLP46,cadA1,40,CdSO4,Rep2
130,2,29.5,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
140,2,29.5,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
150,2,29.5,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
160,2,29.5,G8,0.0709,WRLP46,cadA1,40,CdSO4,Rep2
170,2,29.5,G8,0.0704,WRLP46,cadA1,40,CdSO4,Rep2
180,3,29.5,G8,0.0709,WRLP46,cadA1,40,CdSO4,Rep2
190,3,29.5,G8,0.0703,WRLP46,cadA1,40,CdSO4,Rep2
200,3,29.5,G8,0.07,WRLP46,cadA1,40,CdSO4,Rep2
210,3,29.5,G8,0.0705,WRLP46,cadA1,40,CdSO4,Rep2
220,3,29.5,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
230,3,29.5,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
240,4,29.5,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
250,4,29.5,G8,0.0707,WRLP46,cadA1,40,CdSO4,Rep2
260,4,29.5,G8,0.0707,WRLP46,cadA1,40,CdSO4,Rep2
270,4,29.5,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
280,4,29.5,G8,0.0711,WRLP46,cadA1,40,CdSO4,Rep2
290,4,29.5,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
300,5,29,G8,0.0711,WRLP46,cadA1,40,CdSO4,Rep2
310,5,29,G8,0.0707,WRLP46,cadA1,40,CdSO4,Rep2
320,5,29,G8,0.0706,WRLP46,cadA1,40,CdSO4,Rep2
330,5,29,G8,0.0716,WRLP46,cadA1,40,CdSO4,Rep2
340,5,29,G8,0.0707,WRLP46,cadA1,40,CdSO4,Rep2
350,5,29,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
360,6,29,G8,0.0712,WRLP46,cadA1,40,CdSO4,Rep2
370,6,29,G8,0.0708,WRLP46,cadA1,40,CdSO4,Rep2
380,6,29,G8,0.0711,WRLP46,cadA1,40,CdSO4,Rep2
390,6,29,G8,0.071,WRLP46,cadA1,40,CdSO4,Rep2
400,6,29,G8,0.0715,WRLP46,cadA1,40,CdSO4,Rep2
410,6,29,G8,0.0715,WRLP46,cadA1,40,CdSO4,Rep2
420,7,29,G8,0.0713,WRLP46,cadA1,40,CdSO4,Rep2
430,7,29,G8,0.0712,WRLP46,cadA1,40,CdSO4,Rep2
440,7,29,G8,0.0717,WRLP46,cadA1,40,CdSO4,Rep2
450,7,29,G8,0.0718,WRLP46,cadA1,40,CdSO4,Rep2
460,7,29,G8,0.0717,WRLP46,cadA1,40,CdSO4,Rep2
470,7,29,G8,0.0721,WRLP46,cadA1,40,CdSO4,Rep2
480,8,29,G8,0.072,WRLP46,cadA1,40,CdSO4,Rep2
490,8,29,G8,0.0719,WRLP46,cadA1,40,CdSO4,Rep2
500,8,29,G8,0.0722,WRLP46,cadA1,40,CdSO4,Rep2
510,8,29,G8,0.0728,WRLP46,cadA1,40,CdSO4,Rep2
520,8,29,G8,0.0729,WRLP46,cadA1,40,CdSO4,Rep2
530,8,29,G8,0.073,WRLP46,cadA1,40,CdSO4,Rep2
540,9,29,G8,0.0736,WRLP46,cadA1,40,CdSO4,Rep2
550,9,29,G8,0.0739,WRLP46,cadA1,40,CdSO4,Rep2
560,9,29,G8,0.0744,WRLP46,cadA1,40,CdSO4,Rep2
570,9,29,G8,0.0744,WRLP46,cadA1,40,CdSO4,Rep2
580,9,29,G8,0.0746,WRLP46,cadA1,40,CdSO4,Rep2
590,9,29,G8,0.0757,WRLP46,cadA1,40,CdSO4,Rep2
600,10,29,G8,0.0765,WRLP46,cadA1,40,CdSO4,Rep2
610,10,29,G8,0.077,WRLP46,cadA1,40,CdSO4,Rep2
620,10,29,G8,0.0777,WRLP46,cadA1,40,CdSO4,Rep2
630,10,29,G8,0.0784,WRLP46,cadA1,40,CdSO4,Rep2
